Timestamp(ns),IMG_num, Position_X(m),Position_Y(m),Position_Z(m),qx,qy,qz,qw, Rotation_X(rad),Rotation_Y(rad),Rotation_Z(rad)
3.31862E+12,1906,-18.43,-0.078,-6.002,-0.07,0.88,0.12,0.46,-0.18,2.16,0.31
3.31863E+12,1907,-18.437,-0.078,-5.998,-0.07,0.88,0.12,0.46,-0.18,2.16,0.31
3.31865E+12,1908,-18.443,-0.078,-5.994,-0.07,0.88,0.12,0.46,-0.18,2.16,0.31
3.31867E+12,1909,-18.45,-0.078,-5.989,-0.07,0.88,0.12,0.46,-0.18,2.16,0.31
3.31868E+12,1910,-18.463,-0.078,-5.982,-0.07,0.88,0.12,0.46,-0.17,2.16,0.31
3.31872E+12,1911,-18.47,-0.078,-5.978,-0.07,0.88,0.12,0.46,-0.17,2.16,0.31
3.31873E+12,1912,-18.477,-0.078,-5.973,-0.07,0.88,0.12,0.46,-0.17,2.16,0.31
3.31875E+12,1913,-18.484,-0.078,-5.969,-0.07,0.88,0.12,0.46,-0.17,2.16,0.31
3.31877E+12,1914,-18.49,-0.078,-5.965,-0.07,0.88,0.12,0.46,-0.17,2.16,0.31
3.31878E+12,1915,-18.502,-0.077,-5.957,-0.07,0.88,0.12,0.46,-0.17,2.16,0.31
3.31882E+12,1916,-18.514,-0.077,-5.949,-0.07,0.88,0.12,0.46,-0.17,2.16,0.31
3.31885E+12,1917,-18.526,-0.077,-5.941,-0.07,0.88,0.12,0.46,-0.17,2.16,0.31
3.31888E+12,1918,-18.537,-0.078,-5.933,-0.07,0.88,0.12,0.46,-0.17,2.16,0.31
3.31892E+12,1919,-18.544,-0.078,-5.929,-0.07,0.88,0.12,0.46,-0.17,2.16,0.31
3.31893E+12,1920,-18.555,-0.079,-5.921,-0.07,0.88,0.12,0.46,-0.17,2.16,0.31
3.31897E+12,1921,-18.561,-0.079,-5.916,-0.07,0.88,0.12,0.46,-0.17,2.16,0.31
3.31898E+12,1922,-18.566,-0.079,-5.912,-0.07,0.88,0.12,0.46,-0.17,2.16,0.31
3.319E+12,1923,-18.572,-0.079,-5.908,-0.07,0.88,0.12,0.46,-0.17,2.16,0.31
3.31902E+12,1924,-18.581,-0.079,-5.9,-0.07,0.88,0.12,0.46,-0.17,2.16,0.31
3.31905E+12,1925,-18.586,-0.079,-5.896,-0.07,0.88,0.12,0.46,-0.17,2.16,0.31
3.31907E+12,1926,-18.596,-0.08,-5.887,-0.07,0.88,0.13,0.46,-0.17,2.16,0.31
3.3191E+12,1927,-18.601,-0.08,-5.883,-0.07,0.88,0.13,0.46,-0.17,2.16,0.31
3.31912E+12,1928,-18.61,-0.081,-5.875,-0.07,0.88,0.13,0.46,-0.17,2.16,0.31
3.31915E+12,1929,-18.615,-0.081,-5.871,-0.07,0.88,0.13,0.46,-0.17,2.16,0.31
3.31917E+12,1930,-18.624,-0.082,-5.863,-0.07,0.88,0.13,0.46,-0.17,2.16,0.31
3.3192E+12,1931,-18.63,-0.082,-5.858,-0.07,0.88,0.13,0.46,-0.17,2.16,0.31
3.31922E+12,1932,-18.635,-0.082,-5.854,-0.07,0.88,0.13,0.46,-0.17,2.16,0.31
3.31923E+12,1933,-18.64,-0.083,-5.85,-0.07,0.88,0.13,0.46,-0.17,2.16,0.31
3.31925E+12,1934,-18.644,-0.083,-5.846,-0.07,0.88,0.13,0.46,-0.17,2.16,0.31
3.31927E+12,1935,-18.649,-0.083,-5.842,-0.07,0.88,0.13,0.46,-0.17,2.16,0.31
3.31928E+12,1936,-18.654,-0.083,-5.838,-0.07,0.88,0.13,0.46,-0.17,2.16,0.31
3.3193E+12,1937,-18.659,-0.083,-5.833,-0.07,0.88,0.13,0.46,-0.17,2.16,0.31
3.31932E+12,1938,-18.668,-0.084,-5.825,-0.07,0.88,0.13,0.46,-0.17,2.16,0.31
3.31935E+12,1939,-18.674,-0.084,-5.821,-0.07,0.88,0.13,0.46,-0.17,2.16,0.31
3.31937E+12,1940,-18.679,-0.084,-5.817,-0.07,0.88,0.13,0.46,-0.17,2.16,0.31
3.31938E+12,1941,-18.685,-0.084,-5.812,-0.07,0.88,0.13,0.46,-0.17,2.16,0.31
3.3194E+12,1942,-18.691,-0.084,-5.808,-0.07,0.88,0.13,0.46,-0.17,2.16,0.31
3.31942E+12,1943,-18.696,-0.084,-5.803,-0.07,0.88,0.13,0.46,-0.16,2.16,0.31
3.31944E+12,1944,-18.707,-0.085,-5.794,-0.07,0.88,0.13,0.46,-0.17,2.16,0.31
3.31947E+12,1945,-18.715,-0.085,-5.788,-0.07,0.88,0.13,0.46,-0.17,2.17,0.31
3.31948E+12,1946,-18.721,-0.085,-5.784,-0.07,0.88,0.13,0.46,-0.17,2.17,0.31
3.3195E+12,1947,-18.727,-0.085,-5.779,-0.07,0.88,0.13,0.46,-0.16,2.17,0.31
3.31952E+12,1948,-18.738,-0.085,-5.771,-0.07,0.88,0.13,0.46,-0.16,2.17,0.31
3.31955E+12,1949,-18.745,-0.085,-5.766,-0.07,0.88,0.13,0.46,-0.16,2.17,0.31
3.31957E+12,1950,-18.752,-0.085,-5.761,-0.07,0.88,0.13,0.46,-0.16,2.17,0.31
3.31958E+12,1951,-18.765,-0.086,-5.751,-0.07,0.88,0.13,0.46,-0.16,2.17,0.31
3.31962E+12,1952,-18.772,-0.086,-5.746,-0.07,0.88,0.13,0.46,-0.16,2.17,0.31
3.31964E+12,1953,-18.778,-0.086,-5.741,-0.07,0.88,0.13,0.46,-0.16,2.17,0.31
3.31965E+12,1954,-18.791,-0.086,-5.731,-0.07,0.88,0.13,0.45,-0.16,2.17,0.31
3.31968E+12,1955,-18.804,-0.086,-5.722,-0.07,0.88,0.13,0.45,-0.16,2.17,0.31
3.31972E+12,1956,-18.811,-0.087,-5.716,-0.07,0.88,0.13,0.45,-0.16,2.17,0.31
3.31973E+12,1957,-18.818,-0.087,-5.711,-0.07,0.88,0.13,0.45,-0.16,2.17,0.31
3.31975E+12,1958,-18.824,-0.087,-5.706,-0.07,0.88,0.13,0.45,-0.16,2.17,0.31
3.31977E+12,1959,-18.836,-0.087,-5.696,-0.07,0.88,0.13,0.45,-0.16,2.17,0.31
3.3198E+12,1960,-18.842,-0.087,-5.691,-0.07,0.88,0.13,0.45,-0.16,2.17,0.31
3.31982E+12,1961,-18.848,-0.087,-5.686,-0.07,0.88,0.13,0.45,-0.16,2.17,0.31
3.31983E+12,1962,-18.855,-0.087,-5.681,-0.07,0.88,0.13,0.45,-0.16,2.17,0.31
3.31985E+12,1963,-18.861,-0.087,-5.676,-0.07,0.88,0.13,0.45,-0.16,2.17,0.31
3.31987E+12,1964,-18.867,-0.087,-5.671,-0.07,0.88,0.13,0.45,-0.16,2.17,0.31
3.31988E+12,1965,-18.874,-0.087,-5.666,-0.07,0.88,0.13,0.45,-0.16,2.17,0.32
3.3199E+12,1966,-18.88,-0.087,-5.661,-0.07,0.88,0.13,0.45,-0.16,2.17,0.32
3.31992E+12,1967,-18.886,-0.087,-5.656,-0.07,0.88,0.13,0.45,-0.16,2.17,0.32
3.31993E+12,1968,-18.892,-0.087,-5.651,-0.07,0.88,0.13,0.45,-0.16,2.17,0.32
3.31995E+12,1969,-18.899,-0.087,-5.645,-0.07,0.88,0.13,0.45,-0.16,2.17,0.32
3.31997E+12,1970,-18.911,-0.088,-5.636,-0.07,0.88,0.13,0.45,-0.16,2.17,0.32
3.32E+12,1971,-18.918,-0.088,-5.631,-0.07,0.88,0.13,0.45,-0.16,2.17,0.32
3.32002E+12,1972,-18.93,-0.088,-5.622,-0.07,0.88,0.13,0.45,-0.16,2.17,0.32
3.32005E+12,1973,-18.937,-0.088,-5.617,-0.07,0.88,0.13,0.45,-0.16,2.17,0.32
3.32007E+12,1974,-18.95,-0.088,-5.608,-0.07,0.88,0.13,0.45,-0.16,2.17,0.32
3.3201E+12,1975,-18.957,-0.089,-5.603,-0.07,0.88,0.13,0.45,-0.16,2.17,0.32
3.32012E+12,1976,-18.969,-0.089,-5.594,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32015E+12,1977,-18.976,-0.089,-5.589,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32017E+12,1978,-18.983,-0.089,-5.584,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32018E+12,1979,-18.995,-0.089,-5.575,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32022E+12,1980,-19.001,-0.089,-5.57,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32023E+12,1981,-19.013,-0.089,-5.56,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32027E+12,1982,-19.02,-0.089,-5.555,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32028E+12,1983,-19.032,-0.089,-5.545,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32032E+12,1984,-19.04,-0.089,-5.539,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32033E+12,1985,-19.046,-0.089,-5.535,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32035E+12,1986,-19.052,-0.089,-5.53,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32037E+12,1987,-19.058,-0.09,-5.525,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32038E+12,1988,-19.065,-0.09,-5.519,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.3204E+12,1989,-19.072,-0.09,-5.514,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32042E+12,1990,-19.084,-0.09,-5.505,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32045E+12,1991,-19.09,-0.09,-5.499,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32047E+12,1992,-19.096,-0.091,-5.495,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32048E+12,1993,-19.108,-0.091,-5.486,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32052E+12,1994,-19.114,-0.091,-5.481,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32053E+12,1995,-19.12,-0.091,-5.477,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32055E+12,1996,-19.127,-0.091,-5.472,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32057E+12,1997,-19.133,-0.091,-5.467,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32058E+12,1998,-19.139,-0.091,-5.463,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.3206E+12,1999,-19.145,-0.091,-5.459,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32062E+12,2000,-19.151,-0.091,-5.455,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32063E+12,2001,-19.157,-0.091,-5.451,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32065E+12,2002,-19.163,-0.091,-5.447,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32067E+12,2003,-19.169,-0.091,-5.442,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32068E+12,2004,-19.174,-0.092,-5.438,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.3207E+12,2005,-19.181,-0.092,-5.434,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32072E+12,2006,-19.186,-0.092,-5.43,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32073E+12,2007,-19.192,-0.092,-5.426,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32075E+12,2008,-19.202,-0.092,-5.418,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32078E+12,2009,-19.208,-0.092,-5.415,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.3208E+12,2010,-19.214,-0.092,-5.411,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32082E+12,2011,-19.224,-0.092,-5.404,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32085E+12,2012,-19.229,-0.092,-5.401,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32087E+12,2013,-19.234,-0.091,-5.397,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32088E+12,2014,-19.24,-0.091,-5.393,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.3209E+12,2015,-19.243,-0.091,-5.39,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32092E+12,2016,-19.248,-0.091,-5.387,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32093E+12,2017,-19.253,-0.091,-5.383,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32095E+12,2018,-19.261,-0.09,-5.377,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32098E+12,2019,-19.267,-0.09,-5.373,-0.06,0.88,0.13,0.45,-0.16,2.18,0.31
3.321E+12,2020,-19.27,-0.09,-5.371,-0.06,0.88,0.13,0.45,-0.16,2.18,0.31
3.32102E+12,2021,-19.274,-0.09,-5.368,-0.06,0.88,0.13,0.45,-0.16,2.18,0.31
3.32103E+12,2022,-19.278,-0.09,-5.366,-0.06,0.88,0.13,0.45,-0.16,2.18,0.31
3.32105E+12,2023,-19.281,-0.089,-5.363,-0.06,0.88,0.13,0.45,-0.16,2.18,0.31
3.32107E+12,2024,-19.288,-0.089,-5.358,-0.06,0.88,0.13,0.45,-0.16,2.18,0.31
3.3211E+12,2025,-19.292,-0.089,-5.355,-0.06,0.88,0.13,0.45,-0.16,2.18,0.31
3.32112E+12,2026,-19.296,-0.089,-5.352,-0.06,0.88,0.13,0.45,-0.16,2.18,0.31
3.32113E+12,2027,-19.3,-0.089,-5.35,-0.06,0.88,0.13,0.45,-0.16,2.18,0.31
3.32115E+12,2028,-19.303,-0.089,-5.348,-0.06,0.88,0.13,0.45,-0.16,2.18,0.31
3.32117E+12,2029,-19.31,-0.089,-5.344,-0.06,0.88,0.13,0.45,-0.16,2.18,0.31
3.3212E+12,2030,-19.313,-0.089,-5.342,-0.06,0.88,0.13,0.45,-0.16,2.18,0.31
3.32122E+12,2031,-19.322,-0.089,-5.337,-0.06,0.88,0.13,0.45,-0.16,2.18,0.31
3.32125E+12,2032,-19.326,-0.089,-5.334,-0.06,0.88,0.13,0.45,-0.16,2.18,0.31
3.32127E+12,2033,-19.334,-0.089,-5.33,-0.06,0.88,0.13,0.45,-0.16,2.18,0.31
3.3213E+12,2034,-19.339,-0.089,-5.327,-0.06,0.88,0.13,0.45,-0.16,2.18,0.31
3.32132E+12,2035,-19.347,-0.09,-5.323,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32135E+12,2036,-19.351,-0.09,-5.32,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32137E+12,2037,-19.355,-0.09,-5.318,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32138E+12,2038,-19.359,-0.09,-5.315,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.3214E+12,2039,-19.363,-0.091,-5.313,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32142E+12,2040,-19.367,-0.091,-5.31,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32143E+12,2041,-19.372,-0.092,-5.308,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32145E+12,2042,-19.376,-0.092,-5.305,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32147E+12,2043,-19.38,-0.092,-5.302,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32148E+12,2044,-19.385,-0.093,-5.3,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.3215E+12,2045,-19.393,-0.093,-5.295,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32153E+12,2046,-19.398,-0.093,-5.292,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32155E+12,2047,-19.407,-0.094,-5.286,-0.07,0.88,0.13,0.45,-0.16,2.18,0.31
3.32158E+12,2048,-19.412,-0.094,-5.283,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.3216E+12,2049,-19.421,-0.095,-5.277,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32163E+12,2050,-19.43,-0.095,-5.271,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32167E+12,2051,-19.436,-0.096,-5.267,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32168E+12,2052,-19.445,-0.097,-5.261,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32172E+12,2053,-19.45,-0.097,-5.258,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32173E+12,2054,-19.456,-0.097,-5.255,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32175E+12,2055,-19.461,-0.098,-5.252,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32177E+12,2056,-19.467,-0.098,-5.248,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32178E+12,2057,-19.472,-0.098,-5.244,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.3218E+12,2058,-19.477,-0.099,-5.241,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32182E+12,2059,-19.483,-0.099,-5.237,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32183E+12,2060,-19.488,-0.099,-5.234,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32185E+12,2061,-19.494,-0.099,-5.23,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32187E+12,2062,-19.501,-0.1,-5.226,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32188E+12,2063,-19.506,-0.101,-5.223,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.3219E+12,2064,-19.512,-0.101,-5.218,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32192E+12,2065,-19.518,-0.101,-5.215,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32193E+12,2066,-19.524,-0.102,-5.211,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32195E+12,2067,-19.532,-0.102,-5.207,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32197E+12,2068,-19.538,-0.103,-5.203,-0.07,0.88,0.13,0.45,-0.16,2.18,0.32
3.32198E+12,2069,-19.544,-0.104,-5.199,-0.07,0.88,0.13,0.45,-0.16,2.17,0.32
3.322E+12,2070,-19.55,-0.104,-5.196,-0.07,0.88,0.13,0.45,-0.16,2.17,0.32
3.32202E+12,2071,-19.556,-0.104,-5.191,-0.07,0.88,0.13,0.45,-0.16,2.17,0.32
3.32203E+12,2072,-19.563,-0.104,-5.187,-0.07,0.88,0.13,0.45,-0.16,2.17,0.32
3.32205E+12,2073,-19.569,-0.105,-5.183,-0.07,0.88,0.13,0.45,-0.16,2.17,0.32
3.32207E+12,2074,-19.577,-0.105,-5.179,-0.07,0.88,0.13,0.45,-0.16,2.17,0.32
3.32208E+12,2075,-19.583,-0.106,-5.175,-0.07,0.88,0.13,0.45,-0.16,2.17,0.32
3.3221E+12,2076,-19.59,-0.106,-5.171,-0.07,0.88,0.13,0.45,-0.16,2.17,0.32
3.32212E+12,2077,-19.597,-0.107,-5.167,-0.07,0.88,0.13,0.45,-0.16,2.17,0.32
3.32213E+12,2078,-19.603,-0.108,-5.162,-0.07,0.88,0.13,0.45,-0.16,2.17,0.32
3.32215E+12,2079,-19.61,-0.108,-5.158,-0.07,0.88,0.13,0.45,-0.16,2.17,0.32
3.32217E+12,2080,-19.623,-0.109,-5.15,-0.07,0.88,0.13,0.45,-0.16,2.17,0.32
3.3222E+12,2081,-19.631,-0.109,-5.145,-0.07,0.88,0.13,0.45,-0.16,2.17,0.32
3.32222E+12,2082,-19.644,-0.11,-5.138,-0.07,0.88,0.13,0.45,-0.16,2.17,0.33
3.32225E+12,2083,-19.651,-0.111,-5.133,-0.07,0.88,0.13,0.45,-0.16,2.17,0.33
3.32227E+12,2084,-19.659,-0.112,-5.128,-0.07,0.88,0.13,0.45,-0.16,2.17,0.33
3.32228E+12,2085,-19.665,-0.112,-5.124,-0.07,0.88,0.13,0.45,-0.16,2.17,0.33
3.3223E+12,2086,-19.672,-0.113,-5.119,-0.07,0.88,0.13,0.45,-0.16,2.17,0.33
3.32232E+12,2087,-19.68,-0.113,-5.114,-0.07,0.88,0.13,0.45,-0.16,2.17,0.33
3.32233E+12,2088,-19.693,-0.114,-5.106,-0.07,0.88,0.13,0.45,-0.16,2.17,0.33
3.32237E+12,2089,-19.699,-0.115,-5.102,-0.07,0.88,0.13,0.45,-0.16,2.17,0.33
3.32238E+12,2090,-19.707,-0.115,-5.097,-0.07,0.88,0.13,0.45,-0.16,2.17,0.33
3.3224E+12,2091,-19.713,-0.115,-5.093,-0.07,0.88,0.13,0.45,-0.17,2.17,0.33
3.32242E+12,2092,-19.719,-0.116,-5.089,-0.07,0.88,0.13,0.45,-0.16,2.17,0.33
3.32243E+12,2093,-19.727,-0.116,-5.084,-0.07,0.88,0.13,0.45,-0.17,2.17,0.33
3.32245E+12,2094,-19.734,-0.117,-5.08,-0.07,0.88,0.13,0.45,-0.17,2.17,0.33
3.32247E+12,2095,-19.74,-0.117,-5.076,-0.07,0.88,0.13,0.45,-0.17,2.17,0.33
3.32248E+12,2096,-19.747,-0.118,-5.072,-0.07,0.88,0.13,0.45,-0.17,2.17,0.33
3.3225E+12,2097,-19.754,-0.118,-5.067,-0.07,0.88,0.13,0.45,-0.17,2.17,0.33
3.32252E+12,2098,-19.76,-0.118,-5.063,-0.07,0.88,0.13,0.45,-0.17,2.17,0.33
3.32253E+12,2099,-19.773,-0.119,-5.054,-0.07,0.88,0.13,0.45,-0.17,2.17,0.33
3.32257E+12,2100,-19.781,-0.12,-5.049,-0.07,0.88,0.13,0.45,-0.17,2.17,0.33
3.32258E+12,2101,-19.795,-0.121,-5.041,-0.07,0.88,0.13,0.45,-0.17,2.17,0.33
3.32262E+12,2102,-19.801,-0.122,-5.036,-0.07,0.88,0.13,0.45,-0.17,2.17,0.33
3.32263E+12,2103,-19.814,-0.122,-5.028,-0.07,0.88,0.13,0.45,-0.17,2.17,0.33
3.32267E+12,2104,-19.82,-0.123,-5.024,-0.07,0.88,0.13,0.45,-0.17,2.17,0.33
3.32268E+12,2105,-19.833,-0.123,-5.015,-0.07,0.88,0.13,0.45,-0.17,2.17,0.33
3.32272E+12,2106,-19.84,-0.124,-5.01,-0.07,0.88,0.13,0.45,-0.17,2.17,0.33
3.32273E+12,2107,-19.846,-0.124,-5.006,-0.07,0.88,0.14,0.45,-0.17,2.17,0.33
3.32275E+12,2108,-19.853,-0.125,-5.001,-0.07,0.88,0.14,0.45,-0.17,2.17,0.33
3.32277E+12,2109,-19.859,-0.125,-4.997,-0.07,0.88,0.14,0.45,-0.17,2.17,0.33
3.32278E+12,2110,-19.865,-0.126,-4.993,-0.07,0.88,0.14,0.45,-0.17,2.17,0.33
3.3228E+12,2111,-19.877,-0.126,-4.984,-0.07,0.88,0.14,0.45,-0.17,2.17,0.34
3.32283E+12,2112,-19.884,-0.126,-4.979,-0.07,0.88,0.14,0.45,-0.17,2.17,0.34
3.32285E+12,2113,-19.89,-0.126,-4.976,-0.07,0.88,0.14,0.45,-0.17,2.17,0.34
3.32287E+12,2114,-19.896,-0.126,-4.971,-0.07,0.88,0.14,0.45,-0.17,2.17,0.34
3.32288E+12,2115,-19.902,-0.127,-4.967,-0.07,0.88,0.14,0.45,-0.17,2.17,0.34
3.3229E+12,2116,-19.908,-0.127,-4.962,-0.07,0.88,0.14,0.45,-0.17,2.17,0.34
3.32292E+12,2117,-19.921,-0.128,-4.954,-0.07,0.88,0.14,0.45,-0.17,2.17,0.34
3.32295E+12,2118,-19.933,-0.13,-4.945,-0.07,0.88,0.14,0.45,-0.16,2.17,0.34
3.32298E+12,2119,-19.94,-0.13,-4.941,-0.07,0.88,0.14,0.45,-0.16,2.17,0.34
3.323E+12,2120,-19.952,-0.132,-4.932,-0.07,0.88,0.14,0.45,-0.16,2.17,0.34
3.32303E+12,2121,-19.959,-0.133,-4.927,-0.07,0.88,0.14,0.45,-0.16,2.17,0.34
3.32305E+12,2122,-19.966,-0.133,-4.922,-0.07,0.88,0.14,0.45,-0.16,2.17,0.34
3.32307E+12,2123,-19.972,-0.134,-4.918,-0.07,0.88,0.14,0.45,-0.16,2.17,0.34
3.32308E+12,2124,-19.985,-0.135,-4.91,-0.07,0.88,0.14,0.45,-0.17,2.17,0.34
3.32312E+12,2125,-19.991,-0.135,-4.905,-0.07,0.88,0.14,0.45,-0.17,2.17,0.34
3.32313E+12,2126,-19.998,-0.136,-4.901,-0.07,0.88,0.14,0.45,-0.17,2.17,0.34
3.32315E+12,2127,-20.005,-0.136,-4.896,-0.07,0.88,0.14,0.45,-0.17,2.17,0.34
3.32317E+12,2128,-20.011,-0.136,-4.892,-0.07,0.88,0.14,0.45,-0.17,2.17,0.34
3.32318E+12,2129,-20.017,-0.137,-4.888,-0.07,0.88,0.14,0.45,-0.17,2.17,0.34
3.3232E+12,2130,-20.023,-0.137,-4.884,-0.07,0.88,0.14,0.45,-0.17,2.17,0.34
3.32322E+12,2131,-20.036,-0.137,-4.876,-0.07,0.88,0.14,0.45,-0.17,2.17,0.34
3.32325E+12,2132,-20.042,-0.138,-4.871,-0.07,0.88,0.14,0.45,-0.17,2.17,0.34
3.32327E+12,2133,-20.049,-0.138,-4.866,-0.07,0.88,0.14,0.45,-0.17,2.17,0.35
3.32328E+12,2134,-20.054,-0.138,-4.863,-0.07,0.88,0.14,0.45,-0.17,2.17,0.35
3.3233E+12,2135,-20.06,-0.138,-4.859,-0.07,0.88,0.14,0.45,-0.17,2.17,0.35
3.32332E+12,2136,-20.066,-0.138,-4.855,-0.07,0.88,0.14,0.45,-0.17,2.17,0.35
3.32333E+12,2137,-20.071,-0.138,-4.851,-0.07,0.88,0.14,0.45,-0.17,2.17,0.35
3.32335E+12,2138,-20.083,-0.138,-4.843,-0.07,0.88,0.14,0.45,-0.17,2.17,0.35
3.32338E+12,2139,-20.088,-0.139,-4.839,-0.07,0.88,0.14,0.45,-0.17,2.17,0.35
3.3234E+12,2140,-20.094,-0.139,-4.835,-0.07,0.88,0.14,0.45,-0.16,2.17,0.35
3.32342E+12,2141,-20.1,-0.14,-4.831,-0.07,0.88,0.14,0.45,-0.16,2.17,0.35
3.32343E+12,2142,-20.105,-0.14,-4.827,-0.07,0.88,0.14,0.45,-0.16,2.17,0.35
3.32345E+12,2143,-20.11,-0.14,-4.823,-0.07,0.88,0.14,0.45,-0.16,2.17,0.35
3.32347E+12,2144,-20.116,-0.14,-4.819,-0.07,0.88,0.14,0.45,-0.16,2.17,0.35
3.32348E+12,2145,-20.122,-0.141,-4.815,-0.07,0.88,0.14,0.45,-0.16,2.17,0.35
3.3235E+12,2146,-20.132,-0.141,-4.808,-0.07,0.88,0.14,0.45,-0.16,2.17,0.35
3.32353E+12,2147,-20.138,-0.141,-4.803,-0.07,0.88,0.14,0.45,-0.16,2.16,0.35
3.32355E+12,2148,-20.148,-0.142,-4.796,-0.07,0.88,0.14,0.45,-0.16,2.16,0.35
3.32358E+12,2149,-20.154,-0.142,-4.791,-0.07,0.88,0.14,0.45,-0.16,2.16,0.35
3.3236E+12,2150,-20.163,-0.142,-4.784,-0.07,0.88,0.14,0.45,-0.16,2.16,0.35
3.32363E+12,2151,-20.168,-0.142,-4.78,-0.07,0.88,0.14,0.45,-0.16,2.16,0.35
3.32365E+12,2152,-20.173,-0.142,-4.777,-0.06,0.88,0.14,0.45,-0.16,2.16,0.35
3.32367E+12,2153,-20.178,-0.142,-4.773,-0.06,0.88,0.14,0.45,-0.16,2.16,0.35
